"Renewable Electricity generation (GWh) by Region/country/area, Technology and Year"

"Region/country/area","Technology","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Luxembourg","Solar photovoltaic",0.000,0.046,0.059,1.399,9.199,17.698,21.114,20.901,20.031,20.316,21.148,25.744,38.277,73.738,94.741,103.721,100.288,108.463,118.725,130.385,161.261,180.188
"Malta","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.085,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058
"Malta","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.085,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058
"Malta","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Malta","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.075,0.075,0.075,0.150,0.675,0.680,4.990,16.690,29.470,68.380,94.990,127.885,162.261,189.981,195.386,236.866,255.946
"Republic of Moldova","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.481,1.546,2.547,7.000,23.000,43.000,51.000,77.000
"Republic of Moldova","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.481,1.546,2.547,7.000,23.000,43.000,51.000,77.000
"Republic of Moldova","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Republic of Moldova","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.519,1.911,2.000,3.000,3.000,4.000,10.000
"Monaco","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Monaco","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Monaco","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Monaco","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Montenegro","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.000,143.000,295.400,315.400,320.100
"Montenegro","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.000,143.000,295.400,315.400,320.100
"Montenegro","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Montenegro","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.300,2.500
"Netherlands","Wind",829.030,825.420,947.371,1319.778,1870.581,2066.655,2734.291,3438.026,4259.711,4580.623,3993.137,5100.171,4981.829,5627.147,5797.335,7549.870,8170.458,10568.813,10548.511,11507.927,15277.726,18004.853
"Netherlands","Onshore wind energy",829.030,825.420,947.371,1319.778,1870.581,2066.655,2666.089,3108.477,3663.737,3845.823,3314.506,4298.430,4192.572,4856.061,5048.940,6419.960,5901.467,6869.300,6918.319,7935.070,9794.186,10052.638
"Netherlands","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,68.202,329.549,595.974,734.800,678.631,801.741,789.257,771.086,748.395,1129.910,2268.991,3699.513,3630.192,3572.857,5483.540,7952.215
"Netherlands","Solar photovoltaic",7.684,11.644,16.391,25.372,33.581,35.426,36.543,37.565,39.610,44.900,55.872,104.471,190.644,409.998,725.161,1108.520,1601.808,2204.346,3707.792,5399.405,8568.310,11495.464
"North Macedonia","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.632,120.768,109.482,110.480,97.338,101.807,116.884,103.336
"North Macedonia","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.632,120.768,109.482,110.480,97.338,101.807,116.884,103.336
"North Macedonia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"North Macedonia","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.173,2.836,9.051,14.384,22.599,23.699,23.752,22.789,23.225,102.912,104.043
"Norway","Wind",31.000,27.000,75.000,218.000,252.000,499.000,636.000,892.000,913.000,977.000,879.000,1283.000,1548.000,1881.000,2217.000,2515.000,2116.000,2854.000,3876.856,5524.508,9912.532,11769.184
"Norway","Onshore wind energy",31.000,27.000,75.000,218.000,252.000,499.000,636.000,892.000,913.000,972.000,874.000,1277.000,1543.000,1876.000,2211.000,2508.000,2111.000,2849.000,3871.856,5519.508,9907.532,11764.184
"Norway","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,5.000,6.000,5.000,5.000,6.000,7.000,5.000,5.000,5.000,5.000,5.000,5.000
"Norway","Solar photovoltaic",5.340,5.340,5.340,6.230,6.230,6.230,7.120,7.120,7.387,7.743,8.099,8.455,8.900,9.790,11.570,13.350,23.763,39.961,60.881,106.645,135.750,174.527
"Poland","Wind",5.000,14.000,61.000,124.000,142.319,135.470,256.077,521.582,836.801,1077.278,1664.339,3204.548,4746.590,6003.806,7675.629,10858.365,12587.590,14909.041,12798.792,15106.759,15800.049,16233.547
"Poland","Onshore wind energy",5.000,14.000,61.000,124.000,142.319,135.470,256.077,521.582,836.801,1077.278,1664.339,3204.548,4746.590,6003.806,7675.629,10858.365,12587.590,14909.041,12798.792,15106.759,15800.049,16233.547
"Poland","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Poland","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.175,1.141,1.482,6.891,56.639,123.875,165.463,300.488,710.673,1957.916,3934.448
"Portugal","Wind",168.000,256.000,362.000,496.000,816.330,1773.263,2925.472,4036.708,5757.380,7576.963,9181.572,9161.612,10259.778,12014.601,12111.395,11607.638,12474.096,12247.853,12616.584,13666.949,12298.663,13215.614
"Portugal","Onshore wind energy",168.000,256.000,362.000,496.000,816.330,1773.263,2925.472,4036.708,5757.380,7576.963,9181.572,9161.589,10256.449,12010.089,12107.786,11603.232,12474.096,12247.853,12616.584,13666.949,12247.419,13164.175
"Portugal","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,3.329,4.512,3.609,4.406,0.000,0.000,0.000,0.000,51.244,51.439
"Portugal","Solar photovoltaic",1.000,1.000,2.000,3.000,3.000,3.000,4.800,24.000,40.534,160.000,211.330,279.929,392.645,479.140,627.316,796.155,870.603,991.546,1005.897,1342.252,1715.590,2237.164
"Romania","Wind",0.000,0.000,0.000,0.000,0.000,0.227,0.556,2.524,4.978,9.069,306.348,1387.200,2639.875,4520.210,6200.910,7062.930,6590.000,7406.702,6322.219,6772.809,6945.462,6575.550
"Romania","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.227,0.556,2.524,4.978,9.069,306.348,1387.200,2639.875,4520.210,6200.910,7062.930,6590.000,7406.702,6322.219,6772.809,6945.462,6575.550
"Romania","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Romania","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.025,0.036,1.427,7.998,420.162,1615.991,1982.000,1819.742,1855.674,1771.027,1777.615,1733.375,1703.350
"San Marino","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"San Marino","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"San Marino","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"San Marino","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Serbia","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.547,0.372,1.200,26.000,48.457,150.418,898.212,975.630,1084.541
"Serbia","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.547,0.372,1.200,26.000,48.457,150.418,898.212,975.630,1084.541
"Serbia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Serbia","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.774,1.064,1.064,2.675,3.457,3.800,4.218,8.128,11.180,14.542,18.857,19.177,22.786,24.271,27.862,35.121,59.399
"Slovakia","Wind",0.000,0.000,0.000,2.000,6.000,6.000,6.000,8.000,7.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,4.000,5.000
"Slovakia","Onshore wind energy",0.000,0.000,0.000,2.000,6.000,6.000,6.000,8.000,7.000,6.000,6.000,5.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,4.000,5.000
"Slovakia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Slovakia","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.942,397.000,424.000,588.000,597.000,506.000,533.000,506.000,585.000,589.000,663.000,671.000
"Slovenia","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.221,4.209,6.028,5.778,5.716,6.021,6.150,6.251,5.593
"Slovenia","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.221,4.209,6.028,5.778,5.716,6.021,6.150,6.251,5.593
"Slovenia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Slovenia","Solar photovoltaic",0.000,0.000,0.001,0.001,0.002,0.035,0.143,0.432,0.737,3.974,12.861,65.704,162.806,215.064,256.819,274.232,267.472,283.867,254.961,303.039,368.196,453.113
"Spain","Wind",4727.000,6759.000,9342.000,12075.000,15700.000,21176.000,23297.000,27568.000,32946.000,38117.000,44271.000,42918.000,49472.000,55646.000,52013.000,49325.000,48905.000,49127.000,50896.000,55647.000,56444.000,62061.000
"Spain","Onshore wind energy",4727.000,6759.000,9342.000,12075.000,15700.000,21176.000,23297.000,27568.000,32946.000,38117.000,44271.000,42918.000,49472.000,55634.000,52002.000,49314.000,48894.000,49116.000,50885.000,55636.000,56433.000,62050.000
"Spain","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000,11.000
"Spain","Solar photovoltaic",14.000,17.000,18.000,20.000,23.743,47.979,124.968,507.198,2562.000,5961.000,6425.000,7440.000,8192.581,8326.097,8217.637,8266.217,8063.530,8514.000,7877.000,9420.000,15675.000,21922.000
"Sweden","Wind",457.000,482.000,608.000,679.000,860.000,935.000,984.000,1426.000,1998.000,2491.000,3487.000,6107.000,7164.000,9842.000,11235.000,16322.000,15479.000,17609.000,16623.000,19847.000,27526.000,27244.000
"Sweden","Onshore wind energy",429.844,418.928,527.408,598.408,804.000,873.000,929.000,1319.000,1631.000,2109.000,3067.000,5622.000,6707.000,9374.000,10566.000,15608.000,14871.000,16939.000,16073.000,19241.000,26893.000,26697.000
"Sweden","Offshore wind energy",27.156,63.072,80.592,80.592,56.000,62.000,55.000,107.000,367.000,382.000,420.000,485.000,457.000,468.000,669.000,714.000,608.000,670.000,550.000,606.000,633.000,547.000
"Sweden","Solar photovoltaic",1.418,1.519,1.671,1.823,1.975,2.127,2.430,3.139,4.000,7.000,8.600,11.000,19.000,35.000,47.000,97.000,143.000,230.000,407.000,679.000,1051.000,1526.000
"Switzerland","Wind",3.000,4.000,5.000,5.000,6.000,8.000,15.000,16.000,19.000,23.000,37.000,70.000,88.000,90.000,101.000,110.000,109.000,133.000,122.000,146.000,145.000,146.000
"Switzerland","Onshore wind energy",3.000,4.000,5.000,5.000,6.000,8.000,15.000,16.000,19.000,23.000,37.000,70.000,88.000,90.000,101.000,110.000,109.000,133.000,122.000,146.000,145.000,146.000
"Switzerland","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Switzerland","Solar photovoltaic",11.000,13.000,15.000,18.000,18.000,21.000,24.000,29.000,37.000,54.000,94.000,168.000,300.000,500.000,842.000,1119.000,1333.000,1683.000,1945.000,2178.000,2599.000,2842.000
"United Kingdom","Wind",947.000,965.000,1256.000,1285.000,1935.000,2904.000,4225.000,5274.000,7396.000,9584.000,10286.000,15963.000,19847.000,28397.000,31959.000,40275.000,37159.000,49641.000,56685.000,63835.000,75615.000,64662.000
"United Kingdom","Onshore wind energy",946.000,960.000,1251.000,1275.000,1736.000,2501.000,3574.000,4491.000,6061.000,7830.000,7226.330,10813.970,12243.830,16925.220,18554.410,22852.260,20753.260,28725.080,30159.800,31859.850,34933.910,29152.460
"United Kingdom","Offshore wind energy",1.000,5.000,5.000,10.000,199.000,403.000,651.000,783.000,1335.000,1754.000,3059.670,5149.030,7603.170,11471.780,13404.590,17422.740,16405.740,20915.920,26525.200,31975.150,40681.090,35509.540
"United Kingdom","Solar photovoltaic",1.000,2.000,3.000,3.000,4.000,8.000,11.000,14.000,17.000,20.000,40.000,244.000,1354.000,2010.000,4054.000,7533.000,10395.000,11457.000,12668.000,12418.000,12903.000,12138.000
"Ukraine","Wind",6.000,16.000,22.000,31.000,33.000,37.600,34.600,45.100,45.300,43.000,50.900,89.500,288.200,638.600,1371.317,1306.773,1169.024,1818.581,1399.185,2244.410,3510.607,3510.607
"Ukraine","Onshore wind energy",6.000,16.000,22.000,31.000,33.000,37.600,34.600,45.100,45.300,43.000,50.900,89.500,288.200,638.600,1371.317,1306.773,1169.024,1818.581,1399.185,2244.410,3510.607,3510.607
"Ukraine","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Ukraine","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,30.100,333.300,570.000,868.437,917.219,939.972,1183.166,1632.121,3674.807,7141.437,7141.437
"European Union","Wind",21284.681,25755.585,35092.396,43340.872,57556.982,68118.212,78749.227,99964.814,113296.595,124620.207,139897.176,165397.102,187539.677,209548.200,222428.343,263274.929,266887.716,312379.437,320686.963,367238.855,397926.695,387026.095
"European Union","Onshore wind energy",21168.797,25604.600,34655.983,42510.993,56525.679,67083.629,77721.889,98477.261,111327.140,122027.631,135656.902,159328.588,181154.525,201395.855,212053.058,245588.937,244592.556,282090.876,288668.750,326961.662,350479.119,339222.575
"European Union","Offshore wind energy",115.884,150.985,436.413,829.879,1031.303,1034.583,1027.338,1487.553,1969.455,2592.576,4240.274,6068.514,6385.152,8152.345,10375.285,17685.992,22295.160,30288.561,32018.213,40277.193,47447.576,47803.520
"European Union","Solar photovoltaic",113.355,180.777,266.511,415.610,691.108,1459.583,2495.257,3774.663,7435.313,14042.749,22584.942,45594.785,66795.371,79826.283,89213.406,95770.291,95963.492,102546.887,108701.793,118727.650,140657.842,159164.951
"Middle East","Wind",39.542,46.656,44.281,42.621,61.390,85.953,139.365,154.912,210.002,240.427,222.116,225.772,216.503,227.614,215.760,379.667,670.243,947.327,1497.208,1736.639,2314.567,2552.410
"Middle East","Onshore wind energy",39.542,46.656,44.281,42.621,61.390,85.953,139.365,154.912,210.002,240.427,222.116,225.772,216.503,227.614,215.760,379.667,670.243,947.327,1497.208,1736.639,2314.567,2552.410
"Middle East","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Middle East","Solar photovoltaic",0.609,0.617,0.617,0.617,0.617,2.317,2.898,3.801,7.743,50.913,144.493,355.377,459.415,621.405,1081.854,1599.795,2535.738,3617.242,5627.220,9977.208,13325.518,17018.896
"Bahrain","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200
"Bahrain","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200
"Bahrain","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bahrain","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.825,8.250,8.250,8.250,8.250,8.250,10.000,10.000,11.639
"Iran (Islamic Republic of)","Wind",36.542,33.656,30.281,27.621,46.339,70.902,125.314,140.861,195.751,226.176,208.865,213.521,204.252,211.274,197.720,242.227,264.292,306.258,585.379,634.121,586.835,586.835
"Iran (Islamic Republic of)","Onshore wind energy",36.542,33.656,30.281,27.621,46.339,70.902,125.314,140.861,195.751,226.176,208.865,213.521,204.252,211.274,197.720,242.227,264.292,306.258,585.379,634.121,586.835,586.835
"Iran (Islamic Republic of)","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Iran (Islamic Republic of)","Solar photovoltaic",0.000,0.008,0.008,0.008,0.008,0.008,0.079,0.132,0.200,0.307,0.673,0.704,0.721,0.703,0.676,1.491,4.981,85.805,221.816,510.473,583.868,583.868
"Iraq","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Iraq","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Iraq","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Iraq","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.315,57.305,57.305,57.305,57.305,376.545,376.545,376.545,376.545
"Israel","Wind",0.000,10.000,11.000,12.000,11.000,11.000,10.000,10.000,9.000,9.000,8.000,7.000,6.000,6.000,5.900,6.700,6.700,180.000,183.000,190.000,204.000,178.000
"Israel","Onshore wind energy",0.000,10.000,11.000,12.000,11.000,11.000,10.000,10.000,9.000,9.000,8.000,7.000,6.000,6.000,5.900,6.700,6.700,180.000,183.000,190.000,204.000,178.000
"Israel","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Israel","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,1.700,2.210,3.060,5.100,41.650,118.830,322.490,402.390,484.872,875.804,1216.208,1635.500,1643.000,1827.999,2610.000,3525.000,4574.000
"Jordan","Wind",3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.600,2.400,121.000,391.000,448.000,719.800,892.400,1406.900,1590.000
"Jordan","Onshore wind energy",3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.600,2.400,121.000,391.000,448.000,719.800,892.400,1406.900,1590.000
"Jordan","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Jordan","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.102,0.222,0.389,50.938,427.873,894.973,1415.873,2087.173,2852.973,3712.973
"Kuwait","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.960,3.642,4.767,70.676
"Kuwait","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.960,3.642,4.767,70.676
"Kuwait","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Kuwait","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.011,0.182,3.278,5.090,48.814,51.254,53.214,54.896,50.751,72.719
"Lebanon","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,6.000,6.000,6.000,6.000,0.000,0.000,0.000,0.000
"Lebanon","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,6.000,6.000,6.000,6.000,0.000,0.000,0.000,0.000
"Lebanon","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Lebanon","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.525,0.747,1.256,2.952,7.054,16.961,36.466,55.591,83.799,111.712,111.712,111.712
"Oman","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.531,104.120,118.909
"Oman","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.531,104.120,118.909
"Oman","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Oman","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.326,1.326,4.175,4.196,15.566,48.880,50.272,55.662,683.523
"State of Palestine","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"State of Palestine","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"State of Palestine","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"State of Palestine","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,3.000,9.250,42.500,45.000,60.000,123.338,178.437,224.000
"Qatar","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Qatar","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Qatar","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Qatar","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.094,1.094,3.751,6.506,6.506,8.364,8.364,8.364,8.364,8.364,8.364
"Saudi Arabia","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.818,4.818,5.694,5.694,5.694
"Saudi Arabia","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.818,4.818,5.694,5.694,5.694
"Saudi Arabia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Saudi Arabia","Solar photovoltaic",0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,4.089,5.392,25.637,42.475,45.881,45.881,45.881,65.036,65.036,112.336,112.336,112.336
"Syrian Arab Republic","Wind",0.000,0.000,0.000,0.000,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051
